Income,Home_ownership,Employment_length,Loan_intent,internal_credit_rating,Loan_amount,Interest_rate,Loan_percent_income,Default,Credit_history_length,Loan_status,is_eligible,age_employment_ratio,income_per_credit_year,credit_score,high_risk_flag,age_group
19820.0,Rent,0.0,Personal,B,4000.0,11.12,0.2,N,10.0,True,True,0.0,1982.0,586.5645298956238,0,26-35
138000.0,Rent,1.0,Debtconsolidation,D,5000.0,14.91,0.04,N,4.0,True,True,0.0434782608695652,34500.0,523.1967635063532,0,18-25
58979.0,Rent,2.0,Debtconsolidation,A,5000.0,9.32,0.08,N,3.0,False,True,0.0769230769230769,19659.666666666668,683.2828289564146,0,26-35
52000.0,Rent,6.0,Venture,B,10000.0,11.71,0.19,N,2.0,False,True,0.2727272727272727,26000.0,675.2127270546214,0,18-25
18000.0,Rent,9.0,Homeimprovement,A,7600.0,8.49,0.42,N,9.0,True,True,0.3214285714285714,2000.0,522.4135662746163,1,26-35
56000.0,Rent,5.0,Debtconsolidation,E,4800.0,16.45,0.09,N,7.0,True,True,0.1785714285714285,8000.0,451.9805266705024,0,26-35
33000.0,Mortgage,2.0,Medical,A,5000.0,6.17,0.15,N,7.0,False,True,0.0625,4714.285714285715,698.7067730161746,0,26-35
46200.0,Rent,5.0,Education,B,6200.0,12.42,0.13,N,3.0,False,True,0.2272727272727272,15400.0,667.1307888054889,0,18-25
74400.0,Mortgage,11.0,Debtconsolidation,D,10000.0,16.0,0.13,Y,6.0,True,True,0.4074074074074074,12400.0,584.5700175013559,0,26-35
13000.0,Rent,4.0,Personal,B,4000.0,9.88,0.31,N,2.0,True,True,0.1666666666666666,6500.0,475.19036357044865,0,18-25
47500.0,Rent,2.0,Debtconsolidation,B,7500.0,10.99,0.16,N,2.0,False,True,0.0952380952380952,23750.0,587.6345734167512,0,18-25
54000.0,Rent,3.0,Homeimprovement,D,9000.0,12.49,0.17,N,7.0,True,True,0.0967741935483871,7714.285714285715,429.7565169138943,0,26-35
48000.0,Rent,3.0,Education,C,14100.0,13.49,0.29,N,5.0,False,True,0.09375,9600.0,539.8882499434724,0,26-35
50000.0,Mortgage,6.0,Debtconsolidation,B,10800.0,10.99,0.22,N,4.0,False,True,0.2307692307692307,12500.0,660.1559913417844,0,26-35
55000.0,Rent,3.0,Debtconsolidation,A,20000.0,6.91,0.36,N,3.0,True,True,0.12,18333.33333333333,548.1448453634559,0,18-25
45000.0,Rent,0.0,Venture,B,2100.0,11.48,0.05,N,4.0,False,True,0.0,11250.0,706.2136638078744,0,18-25
40000.0,Own,3.0,Personal,A,5000.0,8.59,0.12,N,7.0,False,True,0.1111111111111111,5714.285714285715,776.6495980064223,0,26-35
68480.0,Rent,2.0,Homeimprovement,C,3600.0,15.23,0.05,Y,15.0,False,True,0.054054054054054,4565.333333333333,604.4503600458787,0,36-45
66300.0,Mortgage,11.0,Medical,D,12000.0,14.11,0.18,N,6.0,True,True,0.3928571428571428,11050.0,512.9376184560512,0,26-35
32001.0,Rent,4.0,Venture,D,6000.0,10.572,0.19,Y,3.0,False,True,0.1818181818181818,10667.0,442.5135867438506,0,18-25
26000.0,Mortgage,1.0,Homeimprovement,C,2400.0,14.27,0.09,N,9.0,False,True,0.032258064516129,2888.8888888888887,636.8929125229272,0,26-35
61776.0,Mortgage,1.0,Personal,B,12000.0,12.21,0.19,N,12.0,False,True,0.0204081632653061,5148.0,686.2697707707725,0,46-60
94700.0,Mortgage,8.0,Education,A,8000.0,7.49,0.08,N,7.0,False,True,0.2962962962962963,13528.57142857143,863.8817757487516,0,26-35
24996.0,Rent,3.0,Education,C,7500.0,12.98,0.3,Y,3.0,False,True,0.12,8332.0,469.5476046995414,0,18-25
20000.0,Rent,2.0,Venture,A,9500.0,8.9,0.48,N,4.0,True,True,0.0952380952380952,5000.0,556.9087254881949,1,18-25
36000.0,Rent,3.0,Debtconsolidation,A,6000.0,8.9,0.17,N,9.0,False,True,0.0967741935483871,4000.0,589.6439812519073,0,26-35
55000.0,Mortgage,3.0,Debtconsolidation,A,24200.0,8.49,0.44,N,2.0,False,True,0.12,27500.0,622.2286799086598,0,18-25
32000.0,Rent,2.0,Education,C,1000.0,13.06,0.03,N,3.0,True,True,0.0833333333333333,10666.666666666666,607.082148887887,0,18-25
82000.0,Rent,2.0,Debtconsolidation,B,20900.0,12.69,0.25,N,2.0,False,True,0.0869565217391304,41000.0,537.9001491222907,0,18-25
36000.0,Rent,8.0,Personal,B,5600.0,11.11,0.16,N,5.0,False,True,0.2857142857142857,7200.0,590.3371656458875,0,26-35
115000.0,Rent,3.0,Medical,B,10000.0,10.37,0.09,N,2.0,False,True,0.12,57500.0,676.341982439124,0,18-25
29000.0,Rent,2.0,Debtconsolidation,D,10000.0,13.644,0.34,N,16.0,True,True,0.0526315789473684,1812.5,300.0,0,36-45
64000.0,Mortgage,3.0,Education,A,10200.0,6.62,0.16,N,5.0,False,True,0.1,12800.0,763.484064880184,0,26-35
30000.0,Own,6.0,Venture,A,6000.0,7.49,0.2,N,3.0,False,True,0.2727272727272727,10000.0,768.1575569378278,0,18-25
51000.0,Own,6.0,Venture,B,6000.0,10.75,0.12,N,2.0,False,True,0.25,25500.0,817.7387766984384,0,18-25
34560.0,Rent,1.0,Medical,E,2100.0,17.04,0.06,N,3.0,True,True,0.0454545454545454,11520.0,395.05674909313,0,18-25
49600.0,Rent,2.0,Venture,D,8400.0,12.239999999999998,0.17,Y,5.0,True,True,0.074074074074074,9920.0,507.22655900252204,0,26-35
49500.0,Mortgage,2.0,Debtconsolidation,A,2400.0,7.51,0.05,N,2.0,False,True,0.08,24750.0,754.2713739847775,0,18-25
70000.0,Rent,3.0,Education,B,25000.0,11.86,0.36,N,4.0,True,True,0.125,17500.0,612.5913912428326,0,18-25
75000.0,Mortgage,1.0,Homeimprovement,A,3000.0,9.63,0.04,N,3.0,False,True,0.0384615384615384,25000.0,794.6940564099075,0,26-35
41400.0,Rent,2.0,Medical,C,17000.0,12.87,0.41,N,3.0,True,True,0.0909090909090909,13800.0,409.17144494849,1,18-25
87000.0,Rent,3.0,Medical,B,8000.0,10.37,0.09,N,2.0,False,True,0.12,43500.0,676.341982439124,0,18-25
54000.0,Mortgage,10.0,Education,A,5000.0,6.62,0.09,N,2.0,False,True,0.3846153846153846,27000.0,826.0785729852639,0,26-35
44000.0,Mortgage,4.0,Medical,A,6000.0,5.42,0.14,N,4.0,False,True,0.1739130434782608,11000.0,711.050957288335,0,18-25
56000.0,Rent,5.0,Homeimprovement,E,15000.0,16.0,0.27,Y,4.0,True,True,0.238095238095238,14000.0,323.01462600413095,0,18-25
74415.0,Rent,1.0,Personal,D,6350.0,12.92,0.09,Y,3.0,True,True,0.0434782608695652,24805.0,548.2812567314559,0,18-25
88000.0,Rent,8.0,Education,B,8000.0,10.38,0.09,N,11.0,False,True,0.1818181818181818,8000.0,734.5667102328783,0,36-45
50000.0,Rent,5.0,Homeimprovement,B,12000.0,10.37,0.24,N,6.0,False,True,0.1851851851851851,8333.333333333334,498.52448057820396,0,26-35
48000.0,Own,8.0,Personal,A,1300.0,9.07,0.03,N,4.0,False,True,0.3333333333333333,12000.0,845.3044448528989,0,18-25
40000.0,Rent,10.0,Venture,C,2800.0,7.876,0.07,N,12.0,False,True,0.238095238095238,3333.333333333333,635.2520520660471,0,36-45
49500.0,Mortgage,3.0,Debtconsolidation,C,9250.0,13.79,0.19,Y,2.0,False,True,0.12,24750.0,654.665680547002,0,18-25
80000.0,Mortgage,14.0,Venture,C,8000.0,13.92,0.1,N,8.0,False,True,0.4666666666666667,10000.0,807.6574679672583,0,26-35
80000.0,Mortgage,4.0,Venture,A,3000.0,6.99,0.04,N,2.0,False,True,0.1666666666666666,40000.0,861.601152100633,0,18-25
37200.0,Rent,4.0,Medical,B,3000.0,10.62,0.08,N,30.0,True,True,0.0784313725490196,1240.0,597.5609171183066,0,46-60
42000.0,Rent,0.0,Education,B,2500.0,11.49,0.06,N,2.0,False,True,0.0,21000.0,650.672278245243,0,18-25
72000.0,Rent,2.0,Venture,B,10000.0,10.37,0.14,N,3.0,False,True,0.08,24000.0,736.6382933739694,0,18-25
57996.0,Rent,4.0,Personal,D,4800.0,15.58,0.08,Y,9.0,True,True,0.1290322580645161,6444.0,502.4640829247852,0,26-35
40000.0,Own,4.0,Venture,A,2000.0,10.916,0.05,N,4.0,False,True,0.1739130434782608,10000.0,826.4175042490108,0,18-25
50460.0,Own,4.0,Venture,C,6000.0,13.49,0.12,N,3.0,False,True,0.1904761904761904,16820.0,774.7038142003958,0,18-25
25000.0,Rent,0.0,Venture,D,3000.0,15.33,0.12,N,8.0,True,True,0.0,3125.0,483.4684179984773,0,26-35
72000.0,Mortgage,5.0,Homeimprovement,A,6600.0,7.946,0.09,N,2.0,False,True,0.1923076923076923,36000.0,808.3895489894205,0,26-35
170000.0,Rent,7.0,Education,B,12000.0,11.11,0.07,N,2.0,False,True,0.3043478260869565,85000.0,711.5641227997729,0,18-25
87500.0,Rent,9.0,Debtconsolidation,C,12000.0,12.68,0.14,Y,4.0,False,True,0.375,21875.0,656.0373180548871,0,18-25
52000.0,Mortgage,1.0,Education,C,16000.0,12.87,0.31,N,4.0,False,True,0.0476190476190476,13000.0,609.5118083378663,0,18-25
43200.0,Mortgage,0.0,Venture,A,3000.0,8.9,0.07,N,6.0,False,True,0.0,7200.0,764.7935019313245,0,26-35
24000.0,Rent,2.0,Debtconsolidation,C,8000.0,13.61,0.33,N,14.0,True,True,0.0555555555555555,1714.2857142857142,439.27902832625676,0,36-45
53000.0,Mortgage,2.0,Medical,B,7200.0,10.37,0.14,N,8.0,False,True,0.064516129032258,6625.0,697.3295004343037,0,26-35
156000.0,Mortgage,8.0,Personal,B,15000.0,10.25,0.1,N,2.0,False,True,0.3333333333333333,78000.0,775.4060399533515,0,18-25
40906.0,Rent,4.0,Venture,B,7500.0,9.63,0.18,N,2.0,False,True,0.1818181818181818,20453.0,630.9051734899047,0,18-25
60000.0,Mortgage,9.0,Homeimprovement,B,10000.0,10.83,0.17,N,4.0,False,True,0.36,15000.0,687.9877165455407,0,18-25
70000.0,Rent,2.0,Medical,B,5000.0,12.42,0.07,N,11.0,False,True,0.0526315789473684,6363.636363636364,659.2859871622495,0,36-45
100000.0,Mortgage,4.0,Education,C,10000.0,12.87,0.1,N,4.0,False,True,0.1739130434782608,25000.0,794.104179133612,0,18-25
73000.0,Mortgage,3.0,Venture,C,12000.0,11.808,0.16,Y,8.0,False,True,0.0967741935483871,9125.0,748.5007699142261,0,26-35
55000.0,Mortgage,0.0,Education,C,11075.0,13.49,0.2,N,3.0,False,True,0.0,18333.33333333333,695.3948603508693,0,18-25
87000.0,Rent,3.0,Homeimprovement,B,24250.0,13.012,0.28,N,12.0,False,True,0.0789473684210526,7250.0,542.9342261639083,0,36-45
28596.0,Mortgage,3.0,Personal,A,2000.0,7.29,0.07,N,4.0,False,True,0.1428571428571428,7149.0,732.5571123751716,0,18-25
37000.0,Rent,0.0,Education,A,8000.0,8.94,0.22,N,2.0,False,True,0.0,18500.0,661.0608922067439,0,18-25
82000.0,Mortgage,15.0,Debtconsolidation,A,9000.0,5.42,0.11,N,10.0,False,True,0.4838709677419355,8200.0,779.0896816239842,0,26-35
120000.0,Mortgage,8.0,Education,B,25000.0,9.76,0.21,N,3.0,False,True,0.3076923076923077,40000.0,763.0318800922848,0,26-35
46325.0,Mortgage,6.0,Medical,A,3600.0,7.68,0.08,N,4.0,False,True,0.25,11581.25,758.6325553946416,0,18-25
159200.0,Mortgage,1.0,Debtconsolidation,D,16000.0,15.65,0.1,Y,6.0,True,True,0.032258064516129,26533.33333333333,580.1128459238073,0,26-35
110000.0,Mortgage,1.0,Medical,A,12000.0,8.94,0.11,N,7.0,False,True,0.0357142857142857,15714.285714285714,779.994520077452,0,26-35
35004.0,Rent,9.0,Personal,E,10400.0,10.824000000000002,0.3,N,2.0,False,True,0.375,17502.0,327.7701978537915,0,18-25
30000.0,Rent,7.0,Personal,C,6000.0,14.72,0.2,Y,4.0,False,True,0.3043478260869565,7500.0,555.7182671379727,0,18-25
48960.0,Rent,17.0,Education,B,9000.0,10.99,0.18,N,12.0,False,True,0.4722222222222222,4080.0,654.8964818586015,0,36-45
40000.0,Rent,2.0,Education,C,8000.0,12.99,0.2,N,2.0,False,True,0.0909090909090909,20000.0,581.6546224054003,0,18-25
67000.0,Rent,3.0,Education,A,25000.0,7.9,0.37,N,4.0,True,True,0.1304347826086956,16750.0,603.1873863878018,0,18-25
74000.0,Mortgage,4.0,Debtconsolidation,B,12000.0,10.546,0.16,N,9.0,False,True,0.1379310344827586,8222.222222222223,678.8449725049105,0,26-35
98000.0,Rent,1.0,Homeimprovement,D,15000.0,16.29,0.15,N,29.0,True,True,0.0166666666666666,3379.310344827586,472.66072721366976,0,46-60
40000.0,Mortgage,2.0,Personal,A,8100.0,7.14,0.2,N,3.0,False,True,0.0909090909090909,13333.333333333334,685.4146761862631,0,18-25
35000.0,Mortgage,5.0,Medical,B,1500.0,9.63,0.04,N,4.0,False,True,0.238095238095238,8750.0,668.8049668985366,0,18-25
45150.0,Rent,1.0,Personal,C,18000.0,13.16,0.4,N,7.0,True,True,0.037037037037037,6450.0,509.8911408972203,0,26-35
225000.0,Mortgage,0.0,Venture,F,25000.0,18.67,0.11,N,2.0,False,True,0.0,112500.0,581.3399216750271,0,18-25
30000.0,Rent,4.0,Venture,C,2800.0,14.65,0.09,Y,3.0,False,True,0.1538461538461538,10000.0,627.490876454727,0,26-35
55000.0,Rent,0.0,Medical,B,10000.0,9.51,0.18,N,5.0,False,True,0.0,11000.0,604.7887797142106,0,26-35
60000.0,Mortgage,2.0,Medical,B,12000.0,9.99,0.2,N,2.0,False,True,0.0833333333333333,30000.0,665.3332388508272,0,18-25
97000.0,Mortgage,9.0,Venture,A,12000.0,8.49,0.12,N,5.0,False,True,0.3214285714285714,19400.0,873.3673581011437,0,26-35
112500.0,Mortgage,3.0,Education,C,8600.0,13.11,0.08,Y,3.0,False,True,0.125,37500.0,780.4874384843699,0,18-25
60000.0,Rent,7.0,Personal,B,15000.0,10.62,0.25,N,3.0,True,True,0.3043478260869565,20000.0,545.8752137818282,0,18-25
158000.0,Own,1.0,Medical,A,20000.0,6.54,0.13,N,5.0,False,True,0.0344827586206896,31600.0,834.6681506437343,0,26-35
41160.0,Rent,2.0,Debtconsolidation,A,4000.0,9.358,0.1,N,3.0,False,True,0.0833333333333333,13720.0,609.890203005693,0,18-25
39000.0,Rent,0.0,Education,C,8000.0,11.03,0.21,N,9.0,False,True,0.0,4333.333333333333,577.0449140186831,0,26-35
38004.0,Rent,3.0,Education,B,10000.0,10.75,0.26,N,2.0,False,True,0.1363636363636363,19002.0,534.3434563383004,0,18-25
33000.0,Rent,1.0,Venture,B,16000.0,10.99,0.48,N,2.0,True,True,0.0454545454545454,16500.0,511.05247748292584,1,18-25
68000.0,Rent,7.0,Homeimprovement,A,13000.0,9.648,0.19,N,7.0,False,True,0.2413793103448276,9714.285714285714,645.7916401392331,0,26-35
102058.0,Mortgage,13.0,Education,C,15000.0,13.92,0.15,Y,8.0,False,True,0.4642857142857143,12757.25,775.9951443820531,0,26-35
63000.0,Mortgage,1.0,Homeimprovement,C,8000.0,12.73,0.13,N,9.0,False,True,0.0357142857142857,7000.0,674.7021747767782,0,26-35
25000.0,Mortgage,4.0,Education,B,1600.0,11.36,0.06,N,7.0,False,True,0.1212121212121212,3571.428571428572,712.3764042035588,0,26-35
36000.0,Rent,1.0,Debtconsolidation,A,6000.0,7.51,0.17,N,2.0,False,True,0.0454545454545454,18000.0,602.0236898387953,0,18-25
55000.0,Mortgage,4.0,Homeimprovement,C,6500.0,13.98,0.12,N,10.0,False,True,0.125,5500.0,676.0671614107471,0,26-35
15996.0,Own,8.0,Education,A,4000.0,8.0,0.25,N,2.0,True,True,0.3333333333333333,7998.0,657.9798799120358,0,18-25
86000.0,Rent,4.0,Venture,C,10000.0,13.49,0.12,N,4.0,False,True,0.1538461538461538,21500.0,739.0640855212793,0,26-35
75000.0,Own,8.0,Venture,B,28000.0,14.988,0.37,N,3.0,False,True,0.3333333333333333,25000.0,736.2886387915623,0,18-25
21600.0,Mortgage,0.0,Debtconsolidation,D,2000.0,14.84,0.09,N,2.0,True,True,0.0,10800.0,481.15821950958923,0,18-25
63200.0,Mortgage,3.0,Venture,A,27250.0,8.9,0.43,N,4.0,False,True,0.12,15800.0,693.2196723490358,0,18-25
50004.0,Mortgage,7.0,Education,A,2700.0,5.99,0.05,N,2.0,False,True,0.3043478260869565,25002.0,812.8892323664444,0,18-25
62400.0,Rent,4.0,Personal,E,10000.0,16.82,0.16,N,15.0,True,True,0.0909090909090909,4160.0,448.8361840639705,0,36-45
216000.0,Mortgage,2.0,Education,D,25000.0,16.07,0.12,N,3.0,False,True,0.08,72000.0,615.4305211283823,0,18-25
40000.0,Rent,6.0,Debtconsolidation,B,1950.0,11.86,0.05,N,17.0,False,True,0.1428571428571428,2352.9411764705883,590.8687235748392,0,36-45
69000.0,Mortgage,10.0,Personal,C,5000.0,14.17,0.07,N,4.0,False,True,0.3846153846153846,17250.0,764.521585652438,0,26-35
19896.0,Rent,0.0,Education,E,10000.0,17.14,0.5,N,11.0,True,True,0.0,1808.7272727272727,336.5528465276483,1,36-45
85000.0,Mortgage,3.0,Education,A,7200.0,6.92,0.08,N,4.0,False,True,0.1304347826086956,21250.0,866.2769383311354,0,18-25
75288.0,Mortgage,12.0,Medical,B,18050.0,10.0,0.24,N,10.0,False,True,0.4444444444444444,7528.8,611.5831615351124,0,26-35
60000.0,Rent,1.0,Debtconsolidation,B,5000.0,13.492,0.08,N,7.0,False,True,0.0333333333333333,8571.42857142857,646.5605554340781,0,26-35
40581.0,Rent,14.0,Venture,C,14500.0,13.23,0.36,N,10.0,True,True,0.4666666666666667,4058.1,508.9426667178686,0,26-35
30000.0,Rent,1.0,Personal,B,5500.0,12.53,0.18,N,4.0,False,True,0.0454545454545454,7500.0,580.2148622584457,0,18-25
36500.0,Rent,3.0,Education,A,12000.0,7.51,0.33,N,11.0,True,True,0.0789473684210526,3318.181818181818,562.1444511994054,0,36-45
40000.0,Rent,1.0,Venture,B,4600.0,10.59,0.12,N,3.0,False,True,0.0434782608695652,13333.333333333334,638.6818249566593,0,18-25
68000.0,Mortgage,6.0,Education,B,10000.0,11.842,0.15,N,2.0,False,True,0.2727272727272727,34000.0,763.3751948189536,0,18-25
76000.0,Rent,6.0,Education,B,7000.0,11.12,0.09,N,2.0,False,True,0.2727272727272727,38000.0,727.277994968948,0,18-25
55000.0,Rent,0.0,Debtconsolidation,D,15000.0,14.83,0.27,Y,4.0,True,True,0.0,13750.0,335.4202098691608,0,18-25
40499.0,Mortgage,7.0,Medical,B,11500.0,11.83,0.28,N,4.0,False,True,0.3181818181818182,10124.75,537.9015748832132,0,18-25
110000.0,Mortgage,4.0,Homeimprovement,A,2500.0,8.07,0.02,N,10.0,False,True,0.1481481481481481,11000.0,800.4247805875815,0,26-35
55000.0,Rent,11.0,Education,C,10000.0,14.27,0.18,N,7.0,False,True,0.4074074074074074,7857.142857142857,634.1840736306176,0,26-35
28000.0,Mortgage,5.0,Education,A,8500.0,6.17,0.3,N,2.0,False,True,0.2272727272727272,14000.0,630.6764206280054,0,18-25
27000.0,Rent,1.0,Venture,B,5000.0,10.08,0.19,N,2.0,False,True,0.0454545454545454,13500.0,608.654740321501,0,18-25
225000.0,Mortgage,22.0,Venture,E,20000.0,17.93,0.09,N,13.0,False,True,0.4782608695652174,17307.69230769231,657.0959631059931,0,46-60
25000.0,Own,7.0,Medical,B,1525.0,10.95,0.06,N,2.0,False,True,0.28,12500.0,691.5584759320967,0,18-25
30000.0,Rent,0.0,Personal,D,6000.0,14.11,0.2,Y,4.0,True,True,0.0,7500.0,412.7087220468265,0,18-25
80000.0,Rent,3.0,Personal,D,28000.0,14.54,0.35,Y,4.0,True,True,0.1363636363636363,20000.0,434.4044727799962,0,18-25
90000.0,Mortgage,4.0,Debtconsolidation,C,12000.0,12.98,0.13,N,6.0,False,True,0.1212121212121212,15000.0,701.516986406006,0,26-35
19250.0,Rent,1.0,Homeimprovement,E,6250.0,16.82,0.32,Y,4.0,True,True,0.0434782608695652,4812.5,300.0,0,18-25
70000.0,Mortgage,7.0,Medical,B,25000.0,9.76,0.36,N,12.0,False,True,0.1891891891891892,5833.333333333333,612.4284698159427,0,36-45
70000.0,Mortgage,6.0,Debtconsolidation,A,8400.0,6.99,0.12,N,4.0,False,True,0.2727272727272727,17500.0,802.1353996284579,0,18-25
38000.0,Rent,10.0,Venture,B,10000.0,12.184,0.26,N,3.0,False,True,0.3846153846153846,12666.666666666666,540.7655100455761,0,26-35
65000.0,Mortgage,6.0,Medical,B,15000.0,11.86,0.23,N,3.0,False,True,0.24,21666.666666666668,666.1430586254828,0,18-25
40000.0,Rent,0.0,Venture,A,10000.0,7.9,0.25,N,3.0,False,True,0.0,13333.333333333334,571.731217724176,0,18-25
32000.0,Rent,6.0,Personal,A,10000.0,6.99,0.31,N,3.0,True,True,0.2307692307692307,10666.666666666666,545.1302403423917,0,26-35
28600.0,Rent,3.0,Venture,B,6700.0,10.37,0.23,N,9.0,False,True,0.09375,3177.777777777778,619.6647669638108,0,26-35
35000.0,Rent,5.0,Medical,B,11200.0,10.36,0.32,N,9.0,True,True,0.1515151515151515,3888.8888888888887,464.49505174373803,0,26-35
91800.0,Mortgage,4.0,Medical,D,25000.0,16.07,0.27,N,9.0,True,True,0.1481481481481481,10200.0,459.62071636826437,0,26-35
21600.0,Rent,0.0,Medical,A,1200.0,5.99,0.06,N,2.0,False,True,0.0,10800.0,621.98539545992,0,18-25
68000.0,Rent,9.0,Venture,C,14000.0,12.61,0.21,Y,8.0,False,True,0.3103448275862069,8500.0,655.6243751588758,0,26-35
62000.0,Mortgage,3.0,Education,A,10000.0,7.88,0.16,N,6.0,False,True,0.0909090909090909,10333.333333333334,779.197937049359,0,26-35
39000.0,Mortgage,5.0,Education,A,1000.0,7.49,0.03,N,3.0,False,True,0.238095238095238,13000.0,748.3702291689169,0,18-25
68000.0,Rent,12.0,Homeimprovement,A,7000.0,7.51,0.1,N,11.0,False,True,0.3,6181.818181818182,677.1994874082674,0,36-45
150000.0,Own,5.0,Personal,D,5425.0,11.688000000000002,0.04,Y,5.0,False,True,0.1666666666666666,30000.0,691.8600569550932,0,26-35
90000.0,Mortgage,5.0,Education,A,8000.0,5.42,0.09,N,3.0,False,True,0.1923076923076923,30000.0,861.0784961469881,0,26-35
45000.0,Rent,1.0,Debtconsolidation,A,16000.0,7.9,0.36,N,19.0,True,True,0.0196078431372549,2368.4210526315787,530.7828465175459,0,46-60
54996.0,Rent,1.0,Homeimprovement,A,10250.0,7.29,0.19,N,2.0,False,True,0.0384615384615384,27498.0,638.1117941261091,0,26-35
28500.0,Mortgage,1.0,Medical,A,8500.0,7.68,0.3,N,3.0,False,True,0.0454545454545454,9500.0,578.3754214642125,0,18-25
75000.0,Rent,8.0,Personal,B,10000.0,9.91,0.13,N,3.0,False,True,0.3333333333333333,25000.0,717.0360775773227,0,18-25
40000.0,Rent,12.0,Debtconsolidation,B,16000.0,11.71,0.4,N,6.0,True,True,0.4137931034482758,6666.666666666667,449.4844994575519,0,26-35
101000.0,Mortgage,8.0,Homeimprovement,A,5000.0,7.49,0.05,N,7.0,False,True,0.2424242424242424,14428.57142857143,809.9636648302467,0,26-35
15000.0,Rent,3.0,Personal,A,4950.0,8.9,0.33,N,4.0,True,True,0.1363636363636363,3750.0,539.5503055281189,0,18-25
75000.0,Mortgage,4.0,Education,A,8000.0,8.59,0.11,N,2.0,False,True,0.1739130434782608,37500.0,841.1035312091872,0,18-25
77000.0,Mortgage,3.0,Education,A,12000.0,5.99,0.16,N,16.0,False,True,0.0697674418604651,4812.5,793.9125733630586,0,36-45
40000.0,Mortgage,3.0,Medical,A,2500.0,6.76,0.06,N,4.0,False,True,0.1428571428571428,10000.0,716.8292905246881,0,18-25
18500.0,Rent,2.0,Venture,C,9000.0,11.34,0.49,Y,3.0,True,True,0.0869565217391304,6166.666666666667,480.2542124755692,1,18-25
60000.0,Rent,0.0,Venture,C,9700.0,13.61,0.16,Y,11.0,False,True,0.0,5454.545454545455,638.5115045089021,0,36-45
60000.0,Mortgage,3.0,Venture,A,20000.0,7.88,0.33,N,2.0,False,True,0.125,30000.0,695.9851699317012,0,18-25
75000.0,Mortgage,0.0,Homeimprovement,A,12000.0,6.92,0.16,N,4.0,False,True,0.0,18750.0,760.7037144989125,0,18-25
50780.0,Mortgage,14.0,Personal,B,6000.0,10.99,0.12,N,17.0,False,True,0.3414634146341463,2987.058823529412,743.2206020207757,0,36-45
36000.0,Rent,7.0,Medical,B,4000.0,10.99,0.11,N,4.0,True,True,0.3043478260869565,9000.0,591.4470878117428,0,18-25
27996.0,Rent,4.0,Medical,A,4000.0,6.92,0.14,N,7.0,False,True,0.1379310344827586,3999.428571428572,625.9879251049396,0,26-35
85000.0,Mortgage,3.0,Debtconsolidation,B,4000.0,9.25,0.05,N,2.0,False,True,0.1153846153846153,42500.0,743.4707948275943,0,26-35
88000.0,Mortgage,3.0,Homeimprovement,B,6000.0,11.99,0.07,N,12.0,True,True,0.081081081081081,7333.333333333333,746.5488844131653,0,36-45
164000.0,Mortgage,15.0,Debtconsolidation,D,2400.0,14.42,0.01,N,10.0,True,True,0.46875,16400.0,596.2504221031422,0,26-35
144000.0,Rent,0.0,Debtconsolidation,A,5800.0,7.29,0.04,N,3.0,False,True,0.0,48000.0,715.4911304152599,0,26-35
54000.0,Rent,1.0,Homeimprovement,F,12750.0,13.258,0.24,Y,7.0,True,True,0.037037037037037,7714.285714285715,300.0,0,26-35
47000.0,Rent,6.0,Personal,B,3000.0,10.74,0.06,N,5.0,False,True,0.2222222222222222,9400.0,679.6126864260902,0,26-35
88900.0,Own,2.0,Personal,B,5000.0,11.83,0.06,N,4.0,False,True,0.0769230769230769,22225.0,846.8998683481366,0,26-35
34000.0,Rent,4.0,Debtconsolidation,C,5000.0,12.73,0.15,Y,3.0,True,True,0.1818181818181818,11333.333333333334,544.8607636784916,0,18-25
52000.0,Own,8.0,Venture,A,3000.0,9.63,0.06,N,15.0,False,True,0.2222222222222222,3466.6666666666665,864.1141842268769,0,36-45
50000.0,Mortgage,0.0,Personal,A,6300.0,6.62,0.13,N,10.0,False,True,0.0,5000.0,779.2279126382653,0,26-35
50400.0,Rent,3.0,Education,B,5000.0,10.38,0.1,N,2.0,False,True,0.1304347826086956,25200.0,688.6173633721255,0,18-25
