Age,Income,Home_ownership,Employment_length,Loan_intent,internal_credit_rating,Loan_amount,Interest_rate,Loan_percent_income,Default,Credit_history_length,Loan_status
28,38000,Rent,12.0,Personal,A,3200,9.63,0.08,N,9,0
22,30000,Rent,2.0,Medical,F,7000,17.58,0.23,N,2,1
23,56500,Mortgage,7.0,Medical,A,9800,,0.17,N,2,0
29,62400,Rent,3.0,Homeimprovement,A,8000,6.62,0.13,N,8,0
34,50004,Rent,6.0,Education,A,6000,7.88,0.12,N,5,0
36,72000,Mortgage,8.0,Medical,A,3500,6.99,0.05,N,13,0
22,54000,Rent,4.0,Medical,C,8075,13.06,0.15,N,3,0
28,54000,Own,13.0,Debtconsolidation,E,6500,16.45,0.12,Y,6,1
25,90000,Rent,3.0,Personal,C,7000,13.16,0.08,N,2,0
37,52000,Rent,0.0,Venture,C,14000,13.16,0.27,Y,15,0
22,100000,Rent,2.0,Education,C,8450,12.99,0.08,Y,2,0
23,48000,Rent,5.0,Venture,B,8000,,0.17,N,2,0
26,37000,Rent,0.0,Personal,B,14000,9.88,0.38,N,2,1
28,90000,Mortgage,7.0,Education,A,12000,8.32,0.13,N,8,0
26,35000,Mortgage,10.0,Personal,B,8000,12.69,0.23,N,3,0
25,48000,Rent,3.0,Medical,C,9000,13.79,0.19,Y,2,0
39,170000,Rent,9.0,Debtconsolidation,C,17000,12.99,0.1,N,14,0
29,28800,Rent,1.0,Venture,A,1400,7.9,0.05,N,5,0
25,22000,Rent,3.0,Venture,A,7200,5.79,0.33,N,2,1
24,66766,Mortgage,,Homeimprovement,A,9000,6.99,0.13,N,2,0
25,60000,Own,10.0,Education,B,5500,10.99,0.09,N,2,0
24,24000,Rent,1.0,Personal,E,1000,17.99,0.04,N,3,1
33,82000,Mortgage,2.0,Education,A,6000,7.51,0.07,N,10,0
24,60000,Mortgage,5.0,Venture,A,14000,7.51,0.23,N,4,0
30,50000,Mortgage,3.0,Personal,B,5000,,0.1,N,5,0
25,35280,Rent,0.0,Homeimprovement,D,5000,14.96,0.14,N,3,1
23,82000,Rent,3.0,Venture,A,14400,7.66,0.18,N,2,0
22,35000,Rent,4.0,Venture,B,11800,10.95,0.34,N,2,1
36,80000,Mortgage,5.0,Education,B,20000,10.99,0.25,N,15,0
24,35004,Mortgage,3.0,Personal,A,9600,7.88,0.27,N,3,0
46,72194,Rent,8.0,Homeimprovement,B,17000,8.88,0.24,N,14,0
22,61500,Rent,3.0,Medical,C,10000,14.22,0.16,N,2,0
27,127000,Mortgage,6.0,Venture,B,21000,10.99,0.17,N,5,0
26,40610,Mortgage,7.0,Homeimprovement,A,3500,7.14,0.09,N,4,0
22,41838,Rent,0.0,Personal,D,6600,16.89,0.16,N,3,1
22,27600,Rent,7.0,Medical,B,7200,10.59,0.26,N,3,0
33,60000,Rent,3.0,Personal,A,9000,8.49,0.15,N,5,0
32,75000,Mortgage,10.0,Venture,E,20000,16.45,0.27,Y,8,0
35,36000,Mortgage,3.0,Education,B,5000,11.12,0.14,N,6,0
24,16800,Rent,1.0,Education,C,5000,14.22,0.3,Y,4,1
28,110004,Mortgage,2.0,Homeimprovement,B,15000,,0.14,N,6,0
22,30000,Mortgage,2.0,Debtconsolidation,B,13250,10.99,0.44,N,4,0
22,16800,Rent,1.0,Education,B,3050,9.91,0.18,N,3,1
26,56000,Mortgage,2.0,Debtconsolidation,C,6000,15.23,0.11,N,4,0
29,74000,Mortgage,3.0,Education,D,3000,16.32,0.04,N,6,1
36,200000,Mortgage,8.0,Medical,A,14000,7.49,0.07,N,15,0
25,66000,Rent,9.0,Personal,D,12000,16.89,0.18,N,2,1
28,60000,Rent,4.0,Medical,D,16000,16.07,0.27,Y,8,1
23,22000,Rent,1.0,Venture,C,2000,13.99,0.09,N,2,0
27,38500,Rent,1.0,Debtconsolidation,B,3000,11.48,0.08,N,8,0
21,18000,Rent,3.0,Personal,C,1500,12.87,0.08,Y,4,0
26,65000,Rent,5.0,Debtconsolidation,B,3200,11.71,0.05,N,3,0
22,36996,Rent,2.0,Personal,D,18250,14.61,0.49,Y,2,1
25,68000,Rent,2.0,Debtconsolidation,A,9500,7.14,0.14,N,3,0
24,103000,Mortgage,8.0,Debtconsolidation,C,21000,13.49,0.2,Y,3,0
28,66000,Rent,11.0,Debtconsolidation,C,9000,13.99,0.14,N,7,0
31,46875,Rent,1.0,Education,B,8000,,0.17,N,8,0
23,35375,Mortgage,7.0,Debtconsolidation,A,5600,6.76,0.16,N,3,0
25,26000,Mortgage,3.0,Education,B,3825,11.71,0.15,N,2,0
26,70000,Rent,3.0,Personal,D,5000,,0.07,Y,3,0
24,83004,Rent,4.0,Personal,C,12000,13.23,0.14,Y,3,0
25,66125,Mortgage,2.0,Education,C,4000,12.53,0.06,Y,4,0
23,70000,Mortgage,7.0,Debtconsolidation,A,3500,5.42,0.05,N,2,0
26,130000,Rent,10.0,Debtconsolidation,C,20000,13.11,0.15,Y,4,0
26,45000,Rent,5.0,Personal,B,2000,11.49,0.04,N,2,0
25,62500,Rent,6.0,Homeimprovement,B,4000,10.37,0.06,N,3,0
26,64000,Mortgage,2.0,Personal,D,8000,14.96,0.13,Y,2,0
29,31400,Rent,3.0,Medical,B,10400,10.71,0.33,N,7,1
31,68000,Rent,1.0,Personal,A,6000,7.49,0.09,N,6,0
29,96000,Mortgage,2.0,Homeimprovement,A,10000,,0.1,N,5,0
24,15000,Rent,0.0,Education,C,2100,13.11,0.14,Y,4,0
23,74000,Own,7.0,Personal,D,15000,15.99,0.2,Y,4,0
28,53000,Rent,0.0,Debtconsolidation,B,7000,9.88,0.13,N,9,0
26,70000,Rent,3.0,Personal,A,6000,8.49,0.09,N,4,0
25,44000,Mortgage,5.0,Venture,A,4000,5.79,0.09,N,4,0
34,33500,Rent,0.0,Venture,B,11200,12.21,0.33,N,9,1
23,100800,Mortgage,4.0,Debtconsolidation,A,20000,7.9,0.2,N,4,0
21,15360,Rent,0.0,Debtconsolidation,B,1600,12.69,0.1,N,3,0
24,30000,Mortgage,3.0,Debtconsolidation,C,4500,14.72,0.15,Y,4,0
27,55000,Mortgage,2.0,Medical,B,9600,9.62,0.17,N,9,0
37,60000,Rent,,Debtconsolidation,B,15000,12.42,0.25,N,15,0
24,18000,Own,6.0,Personal,A,13000,7.88,0.72,N,3,1
41,39000,Rent,2.0,Personal,D,8000,14.84,0.21,Y,14,1
24,24000,Rent,2.0,Education,D,3500,15.65,0.15,Y,4,1
25,76344,Rent,2.0,Homeimprovement,A,5000,9.63,0.07,N,2,0
40,44940,Rent,2.0,Education,A,9000,8.94,0.2,N,13,0
29,300000,Rent,5.0,Personal,B,4800,10.99,0.02,N,6,0
23,61615,Mortgage,4.0,Personal,B,13000,10.62,0.21,N,4,0
25,137000,Rent,9.0,Personal,E,34800,16.77,0.25,Y,2,0
36,42000,Mortgage,11.0,Personal,B,7800,12.53,0.19,N,13,0
32,30000,Own,4.0,Medical,D,3000,15.65,0.1,Y,6,0
25,54000,Rent,6.0,Debtconsolidation,D,14000,14.59,0.26,Y,4,1
21,30600,Rent,,Debtconsolidation,A,7000,7.29,0.23,N,2,0
27,68000,Rent,4.0,Homeimprovement,A,8700,7.88,0.13,N,5,0
23,48000,Rent,3.0,Education,B,6600,11.11,0.14,N,2,0
25,60000,Rent,5.0,Homeimprovement,B,14000,,0.23,N,2,0
23,57720,Rent,8.0,Debtconsolidation,C,12000,12.87,0.21,Y,3,0
29,85000,Rent,12.0,Personal,B,8000,10.62,0.09,N,8,0
25,47000,Rent,3.0,Medical,B,12000,10.37,0.26,N,2,0
21,12000,Rent,0.0,Medical,B,4000,10.65,0.33,N,4,1
53,46000,Own,9.0,Personal,B,4925,11.71,0.11,N,28,0
28,25200,Rent,2.0,Education,B,3700,9.62,0.15,N,8,0
28,29000,Own,1.0,Venture,C,6250,12.87,0.22,Y,9,0
26,32000,Rent,3.0,Venture,A,5000,6.03,0.16,N,2,0
22,39000,Rent,1.0,Homeimprovement,D,5600,14.96,0.14,N,4,1
30,34000,Mortgage,8.0,Personal,A,12000,,0.35,N,10,1
23,92000,Rent,7.0,Venture,B,10000,11.71,0.11,N,4,0
23,26000,Rent,1.0,Personal,C,4000,12.87,0.15,Y,3,1
21,140000,Mortgage,2.0,Education,A,18000,7.9,0.13,N,4,0
23,84500,Mortgage,3.0,Venture,A,10000,7.51,0.12,N,4,0
25,77954,Rent,9.0,Debtconsolidation,D,11550,16.77,0.15,N,2,1
25,35000,Rent,4.0,Education,A,4000,7.51,0.11,N,3,0
25,24000,Rent,9.0,Personal,B,9600,11.71,0.4,N,3,1
25,41000,Rent,3.0,Venture,B,3000,,0.07,N,3,0
25,115200,Mortgage,1.0,Venture,A,14000,6.62,0.12,N,3,0
22,45000,Mortgage,2.0,Education,D,8000,16.49,0.18,N,2,0
26,51600,Own,10.0,Education,B,15000,9.88,0.29,N,4,0
28,50000,Rent,2.0,Education,B,15200,10.25,0.3,N,10,0
26,45000,Rent,1.0,Education,B,6000,9.91,0.13,N,2,0
25,16800,Rent,4.0,Medical,B,1200,10.38,0.07,N,2,0
26,39996,Rent,2.0,Debtconsolidation,C,6200,13.79,0.16,N,2,0
28,33900,Rent,6.0,Education,D,10000,15.58,0.29,N,6,0
33,32400,Rent,8.0,Education,A,11000,6.99,0.34,N,10,1
32,70000,Rent,2.0,Personal,A,9850,7.75,0.14,N,9,0
23,50000,Mortgage,2.0,Debtconsolidation,B,14400,10.0,0.29,N,2,0
23,46000,Rent,6.0,Personal,B,18250,10.75,0.4,N,2,1
24,60000,Mortgage,0.0,Venture,B,8500,10.59,0.14,N,3,0
26,135000,Rent,10.0,Personal,B,14275,9.45,0.11,N,2,0
22,59813,Mortgage,6.0,Medical,E,20000,17.74,0.28,N,3,1
22,36000,Mortgage,6.0,Debtconsolidation,B,4000,12.69,0.11,N,4,1
23,74000,Rent,6.0,Medical,B,12000,12.53,0.16,N,4,0
27,57600,Mortgage,3.0,Medical,B,3000,11.11,0.05,N,6,0
27,160000,Mortgage,12.0,Medical,C,1500,11.78,0.01,Y,6,0
35,54000,Rent,,Personal,A,10000,5.42,0.19,N,10,0
21,75000,Mortgage,4.0,Education,B,7125,9.99,0.1,N,4,0
23,57000,Mortgage,6.0,Education,D,17500,14.09,0.31,Y,3,0
37,51000,Rent,11.0,Personal,B,10000,12.69,0.2,N,15,0
25,253000,Mortgage,5.0,Homeimprovement,F,25000,17.26,0.1,N,4,1
23,129600,Own,7.0,Personal,A,13500,5.42,0.1,N,2,0
35,40000,Rent,2.0,Medical,B,2200,,0.06,N,10,0
22,34800,Rent,7.0,Personal,G,9600,19.16,0.28,Y,2,1
35,30000,Rent,0.0,Debtconsolidation,G,8000,20.52,0.27,N,7,1
25,72000,Mortgage,9.0,Education,B,14000,12.42,0.19,N,2,0
40,69000,Mortgage,21.0,Debtconsolidation,D,13200,13.24,0.19,Y,14,1
27,16800,Rent,3.0,Debtconsolidation,B,6500,11.99,0.39,N,8,1
23,39000,Rent,7.0,Medical,B,12000,10.83,0.31,N,3,1
28,64000,Rent,13.0,Medical,B,7000,10.59,0.11,N,6,0
29,60000,Rent,3.0,Debtconsolidation,B,8000,12.42,0.13,N,7,0
23,100000,Mortgage,7.0,Venture,B,25000,11.71,0.25,N,4,0
23,30000,Rent,4.0,Personal,D,10000,,0.33,Y,4,1
33,70000,Rent,10.0,Debtconsolidation,A,9500,,0.14,N,5,0
25,31200,Own,9.0,Personal,A,15000,6.03,0.48,N,4,0
25,30000,Rent,4.0,Education,B,5000,11.86,0.17,N,2,0
32,75000,Mortgage,0.0,Education,B,10000,11.89,0.13,N,5,0
33,170000,Own,15.0,Medical,C,21000,14.26,0.12,N,9,0
23,64000,Rent,6.0,Education,C,12800,14.35,0.2,Y,4,0
32,175000,Rent,3.0,Debtconsolidation,C,20000,13.49,0.11,Y,8,0
22,18700,Rent,3.0,Education,A,3600,8.9,0.19,N,4,1
26,100000,Rent,6.0,Venture,C,14000,13.85,0.14,N,4,0
23,56000,Rent,2.0,Medical,A,2400,8.9,0.04,N,3,0
25,25000,Rent,4.0,Medical,C,1600,12.98,0.06,N,3,0
23,60000,Mortgage,7.0,Debtconsolidation,A,15000,7.9,0.25,N,3,0
24,29000,Mortgage,1.0,Homeimprovement,B,20000,10.62,0.69,N,3,0
36,43776,Mortgage,,Debtconsolidation,A,6000,7.88,0.14,N,15,0
23,80000,Rent,5.0,Venture,A,18000,8.49,0.23,N,3,0
24,50000,Mortgage,2.0,Education,A,12500,9.32,0.25,N,3,0
25,57504,Rent,2.0,Homeimprovement,A,16500,9.32,0.29,N,3,1
26,31836,Rent,1.0,Education,C,6400,14.35,0.2,N,4,0
21,10800,Rent,4.0,Personal,B,2500,8.88,0.23,N,2,1
31,86000,Rent,0.0,Personal,A,2000,5.99,0.02,N,5,0
32,24000,Own,1.0,Medical,A,2000,7.29,0.08,N,6,0
28,49861,Rent,2.0,Medical,C,25000,13.11,0.5,Y,7,1
27,72000,Own,10.0,Venture,A,10000,8.94,0.14,N,6,0
29,59000,Rent,6.0,Education,B,13000,11.49,0.22,N,10,0
46,62047,Rent,4.0,Medical,A,10000,9.63,0.14,N,13,1
41,43000,Rent,2.0,Medical,C,4000,13.23,0.09,N,16,0
30,110000,Rent,9.0,Homeimprovement,C,16000,,0.15,Y,6,0
26,59000,Rent,3.0,Education,C,20000,,0.34,N,2,1
25,45996,Rent,3.0,Venture,C,11500,12.53,0.25,N,4,0
25,70000,Rent,4.0,Personal,C,8000,15.96,0.11,Y,3,0
25,30000,Rent,0.0,Homeimprovement,A,8300,8.9,0.28,N,3,1
22,50000,Mortgage,4.0,Medical,B,8000,10.59,0.16,N,4,0
22,60000,Mortgage,6.0,Venture,A,7800,7.29,0.13,N,2,0
25,77700,Rent,2.0,Homeimprovement,B,14000,10.99,0.18,N,2,0
29,62004,Mortgage,0.0,Medical,B,12000,11.11,0.19,N,7,0
25,44000,Mortgage,7.0,Personal,B,7500,10.08,0.17,N,2,1
24,76494,Mortgage,3.0,Debtconsolidation,A,12000,,0.16,N,3,0
26,36000,Mortgage,6.0,Personal,A,4000,6.76,0.11,N,3,0
23,44100,Rent,8.0,Medical,A,13000,8.9,0.29,N,4,0
31,35000,Mortgage,0.0,Medical,C,15000,13.92,0.43,Y,8,0
28,35000,Own,2.0,Personal,D,13250,16.89,0.38,N,7,0
25,30035,Rent,9.0,Medical,C,1000,12.87,0.03,Y,2,0
25,49000,Rent,1.0,Debtconsolidation,D,12000,13.49,0.24,N,2,1
22,28800,Rent,2.0,Venture,A,14000,7.9,0.49,N,2,1
40,65000,Rent,1.0,Homeimprovement,B,5000,9.63,0.08,N,17,0
22,84500,Rent,6.0,Personal,F,25000,18.3,0.3,N,4,0
32,25200,Rent,0.0,Personal,A,5000,7.91,0.2,N,5,0
26,40000,Rent,2.0,Medical,A,12000,7.88,0.3,N,2,0
27,101877,Rent,9.0,Venture,B,12500,11.99,0.12,N,7,0
22,40000,Mortgage,2.0,Education,A,10000,6.03,0.25,N,3,0
33,45360,Rent,3.0,Personal,D,5000,15.99,0.11,N,6,0
21,51996,Rent,5.0,Personal,A,4600,8.59,0.09,N,2,0
28,36000,Own,0.0,Personal,D,2500,15.99,0.07,Y,8,0
25,40000,Rent,2.0,Education,B,4200,9.63,0.1,N,2,0
26,67000,Mortgage,4.0,Medical,A,10400,8.9,0.16,N,4,0
32,35100,Rent,,Education,A,12000,5.99,0.34,N,10,1
37,145124,Mortgage,21.0,Personal,B,11375,10.99,0.08,N,11,1
29,19200,Rent,4.0,Personal,B,4000,10.37,0.21,N,6,1
28,46551,Mortgage,12.0,Venture,A,5000,,0.11,N,7,0
46,80000,Mortgage,13.0,Homeimprovement,D,20000,14.54,0.25,N,13,0
30,65000,Rent,14.0,Debtconsolidation,C,7000,13.49,0.11,N,8,0
21,42000,Rent,5.0,Education,A,5000,9.32,0.12,N,4,0
22,27000,Own,3.0,Medical,A,6000,6.54,0.22,N,4,0
35,108717,Mortgage,9.0,Debtconsolidation,A,16000,6.99,0.15,N,5,0
24,40000,Mortgage,9.0,Medical,B,2125,11.11,0.05,N,4,0
35,83004,Mortgage,6.0,Homeimprovement,A,15000,,0.18,N,7,0
22,40000,Mortgage,3.0,Medical,B,6700,10.65,0.17,N,4,0
25,33000,Mortgage,9.0,Venture,B,3000,11.99,0.09,N,3,0
28,140000,Rent,9.0,Homeimprovement,A,12000,7.88,0.09,N,7,0
30,78000,Rent,12.0,Personal,A,7000,6.54,0.09,N,5,0
31,215000,Mortgage,2.0,Medical,B,15000,10.99,0.07,N,10,0
24,35100,Rent,8.0,Venture,C,1000,13.49,0.03,Y,4,0
37,40800,Own,0.0,Venture,C,4000,13.49,0.1,Y,14,0
32,73000,Rent,4.0,Debtconsolidation,A,10000,8.59,0.14,N,8,0
55,39000,Rent,2.0,Homeimprovement,B,13000,11.48,0.33,N,27,1
23,41000,Rent,5.0,Education,A,9500,7.88,0.23,N,2,0
25,150000,Rent,3.0,Homeimprovement,C,6000,13.48,0.04,N,2,0
23,33600,Mortgage,8.0,Personal,A,8000,6.99,0.24,N,2,0
25,18000,Rent,2.0,Medical,A,6500,,0.36,N,3,1
24,55000,Mortgage,8.0,Debtconsolidation,A,10000,5.79,0.18,N,3,0
22,8280,Rent,,Medical,B,2400,9.91,0.29,N,2,1
23,62004,Mortgage,1.0,Debtconsolidation,B,9600,10.95,0.15,N,3,0
26,75000,Rent,0.0,Education,B,12000,10.38,0.16,N,3,0
26,19392,Rent,7.0,Debtconsolidation,C,1900,,0.1,Y,3,0
36,32000,Mortgage,9.0,Education,B,5000,8.88,0.16,N,13,0
32,85000,Mortgage,3.0,Venture,E,8000,18.79,0.09,Y,5,0
29,60000,Rent,7.0,Medical,B,12000,9.91,0.2,N,7,0
23,52692,Rent,4.0,Medical,C,3500,12.23,0.07,Y,4,0
31,62000,Mortgage,4.0,Venture,A,6550,5.79,0.11,N,5,0
29,56048,Rent,4.0,Personal,A,4800,6.39,0.09,N,6,0
27,20000,Rent,0.0,Personal,D,6500,15.65,0.33,N,8,1
31,53000,Mortgage,8.0,Education,C,3000,15.23,0.06,N,5,0
22,54400,Rent,2.0,Medical,E,7000,,0.11,Y,2,1
25,125000,Mortgage,6.0,Medical,A,8000,9.63,0.06,N,2,0
28,85000,Rent,7.0,Debtconsolidation,B,11200,9.91,0.13,N,10,0
24,22800,Own,3.0,Homeimprovement,B,4750,11.36,0.21,N,3,0
22,117000,Mortgage,6.0,Education,A,11000,6.92,0.09,N,4,0
27,24000,Rent,2.0,Medical,A,1450,,0.06,N,9,0
25,19200,Rent,1.0,Venture,E,7000,16.82,0.36,Y,3,1
27,35000,Rent,4.0,Debtconsolidation,C,14500,13.98,0.41,Y,8,1
25,109000,Mortgage,9.0,Debtconsolidation,A,14000,9.63,0.13,N,2,0
22,44000,Mortgage,6.0,Medical,A,5000,5.42,0.11,N,4,1
23,34000,Mortgage,7.0,Debtconsolidation,B,19000,11.48,0.56,N,4,0
27,40000,Mortgage,4.0,Homeimprovement,C,8000,14.72,0.2,N,7,0
27,24000,Rent,5.0,Medical,F,1200,18.99,0.05,N,7,0
22,48000,Rent,2.0,Medical,B,4650,10.99,0.1,N,4,0
36,47500,Mortgage,8.0,Debtconsolidation,A,2700,5.79,0.06,N,14,0
34,90000,Rent,4.0,Venture,C,3000,13.99,0.03,Y,9,0
24,35000,Mortgage,5.0,Debtconsolidation,A,4800,5.42,0.14,N,3,0
22,30000,Rent,4.0,Personal,B,6000,10.99,0.2,N,2,1
30,200000,Rent,5.0,Debtconsolidation,B,10000,11.36,0.05,N,9,0
23,36000,Mortgage,7.0,Personal,A,7200,5.42,0.2,N,2,0
31,16000,Rent,1.0,Education,C,3000,13.85,0.19,Y,6,1
22,36000,Rent,1.0,Homeimprovement,B,3000,10.37,0.08,N,3,1
28,33000,Rent,10.0,Personal,A,15000,,0.45,N,6,1
34,53000,Own,9.0,Homeimprovement,A,9600,8.94,0.18,N,10,0
23,28800,Rent,4.0,Medical,A,7000,7.49,0.24,N,4,0
34,30636,Rent,4.0,Debtconsolidation,B,10000,10.37,0.33,N,10,1
25,60000,Rent,9.0,Homeimprovement,B,4500,10.99,0.07,N,2,1
26,20000,Rent,0.0,Personal,C,4000,13.79,0.2,Y,4,0
29,39996,Rent,3.0,Personal,A,7000,9.32,0.18,N,6,0
22,91000,Own,5.0,Education,A,15000,7.88,0.16,N,2,0
34,80000,Mortgage,,Personal,A,15000,6.03,0.19,N,10,0
29,47000,Rent,7.0,Medical,B,16000,11.71,0.34,N,8,1
32,51996,Rent,2.0,Debtconsolidation,A,10000,5.79,0.19,N,9,0
27,29004,Rent,6.0,Debtconsolidation,A,7000,6.03,0.24,N,10,0
23,124000,Rent,3.0,Debtconsolidation,A,6800,6.03,0.05,N,2,0
35,75000,Own,2.0,Medical,B,25000,10.99,0.33,N,7,0
25,55000,Mortgage,9.0,Venture,C,3600,11.34,0.07,Y,4,0
24,40000,Rent,3.0,Debtconsolidation,A,4000,5.42,0.1,N,2,0
32,40000,Rent,1.0,Medical,C,4000,13.49,0.1,Y,8,0
38,17760,Own,,Medical,C,2800,,0.16,N,16,1
24,39996,Own,0.0,Venture,A,3000,7.37,0.08,N,4,0
36,125000,Mortgage,14.0,Medical,A,14500,,0.12,N,16,0
23,24000,Mortgage,5.0,Medical,B,1375,11.11,0.06,N,4,1
27,39000,Rent,4.0,Education,D,2000,16.07,0.05,N,7,0
25,60000,Mortgage,10.0,Venture,D,10000,16.77,0.17,N,3,0
28,76000,Mortgage,12.0,Homeimprovement,A,5000,8.94,0.07,N,5,1
25,45000,Own,1.0,Homeimprovement,C,9000,11.03,0.2,N,2,0
22,87000,Mortgage,6.0,Education,B,1500,10.99,0.02,N,4,0
24,50004,Rent,2.0,Venture,C,10000,13.79,0.2,Y,4,0
31,25200,Rent,0.0,Personal,A,1400,6.99,0.06,N,6,0
22,62000,Mortgage,2.0,Debtconsolidation,C,13000,15.27,0.21,Y,2,0
26,51600,Rent,1.0,Education,A,5000,8.94,0.1,N,2,1
31,180000,Own,15.0,Education,B,10000,11.71,0.06,N,7,0
41,61000,Mortgage,7.0,Debtconsolidation,B,15000,,0.25,N,11,0
23,80000,Own,7.0,Venture,B,25000,9.99,0.31,N,3,0
22,55000,Mortgage,2.0,Education,A,12000,6.54,0.22,N,4,0
23,48000,Mortgage,8.0,Personal,B,10000,10.65,0.21,N,3,0
26,50400,Rent,10.0,Homeimprovement,B,15000,10.75,0.3,N,2,0
22,65000,Rent,3.0,Education,B,5000,11.49,0.08,N,3,0
37,21600,Rent,4.0,Medical,A,6500,8.49,0.3,N,12,0
26,95000,Mortgage,0.0,Homeimprovement,D,20000,14.96,0.21,N,4,0
25,72000,Mortgage,6.0,Personal,B,5000,12.18,0.07,N,3,0
25,90000,Mortgage,6.0,Personal,D,8500,15.21,0.09,Y,3,0
39,84000,Mortgage,2.0,Education,A,4000,9.63,0.05,N,12,0
30,52000,Mortgage,4.0,Education,C,4200,,0.08,Y,6,0
26,96000,Mortgage,3.0,Education,C,12000,13.11,0.13,N,4,0
21,38000,Mortgage,5.0,Education,C,7000,13.49,0.18,Y,3,0
22,43000,Mortgage,2.0,Debtconsolidation,C,8500,12.09,0.2,Y,4,0
36,80000,Mortgage,9.0,Venture,C,6000,,0.07,Y,14,0
21,41000,Own,5.0,Personal,A,5000,7.74,0.12,N,3,0
26,25000,Rent,1.0,Medical,C,1000,14.65,0.04,Y,3,0
25,40000,Own,3.0,Education,D,12000,14.83,0.3,N,4,0
25,87996,Rent,0.0,Homeimprovement,E,20000,16.35,0.23,N,3,1
27,24960,Rent,3.0,Debtconsolidation,B,10750,10.25,0.43,N,10,1
30,125000,Mortgage,14.0,Homeimprovement,C,25000,13.8,0.2,N,6,0
29,59000,Mortgage,9.0,Debtconsolidation,D,18000,15.65,0.31,Y,8,1
22,60000,Rent,3.0,Debtconsolidation,C,14000,13.48,0.23,Y,3,0
27,52000,Rent,0.0,Homeimprovement,B,5100,10.37,0.1,N,9,0
23,70000,Rent,3.0,Venture,C,6600,12.84,0.09,Y,3,0
23,65000,Rent,3.0,Medical,C,5000,13.98,0.08,Y,2,0
24,35000,Rent,1.0,Debtconsolidation,A,12000,6.54,0.34,N,2,1
29,99400,Mortgage,3.0,Venture,A,6000,6.92,0.06,N,7,0
33,14400,Rent,2.0,Medical,B,3000,11.83,0.21,N,5,1
35,80000,Rent,5.0,Education,A,7000,7.29,0.09,N,8,0
26,51500,Mortgage,3.0,Homeimprovement,D,9600,15.21,0.19,Y,4,0
22,110000,Mortgage,7.0,Education,C,20000,12.41,0.18,N,2,0
23,60000,Rent,7.0,Debtconsolidation,B,25000,10.25,0.42,N,2,1
23,54000,Rent,0.0,Education,C,6000,12.53,0.11,Y,4,0
30,117005,Rent,1.0,Venture,E,12000,18.79,0.1,Y,8,1
30,61200,Mortgage,,Education,A,8000,6.62,0.13,N,8,0
23,55000,Rent,5.0,Personal,A,3600,5.99,0.07,N,3,0
27,19200,Rent,2.0,Personal,B,5000,12.53,0.26,N,7,1
28,62400,Mortgage,,Medical,A,5400,7.29,0.09,N,7,0
35,48000,Rent,13.0,Medical,B,1500,9.91,0.03,N,9,0
34,42000,Rent,5.0,Venture,C,6000,14.22,0.14,N,10,0
35,66000,Mortgage,4.0,Venture,A,3000,6.03,0.05,N,7,0
32,38000,Mortgage,8.0,Homeimprovement,C,8000,13.49,0.21,Y,6,0
29,24960,Rent,13.0,Debtconsolidation,A,4000,5.42,0.16,N,10,0
21,60000,Rent,2.0,Medical,A,5000,8.49,0.08,N,4,0
33,39504,Mortgage,17.0,Personal,A,3000,7.37,0.08,N,9,0
41,102000,Own,5.0,Education,A,7000,6.92,0.07,N,12,0
28,70000,Own,6.0,Venture,D,14000,16.29,0.2,Y,8,0
22,64312,Mortgage,4.0,Venture,D,5000,14.91,0.08,Y,4,0
27,60000,Own,0.0,Medical,D,7500,15.37,0.13,Y,5,0
27,18600,Rent,4.0,Medical,B,1850,,0.1,N,8,0
31,42000,Rent,2.0,Education,A,5000,8.49,0.12,N,10,1
26,46800,Mortgage,3.0,Homeimprovement,B,12725,12.42,0.27,N,2,0
28,50000,Rent,2.0,Medical,D,2000,16.89,0.04,N,7,1
23,42000,Rent,2.0,Education,C,4550,15.23,0.11,N,4,0
24,102000,Mortgage,6.0,Venture,B,9800,10.36,0.1,N,4,0
25,47000,Own,9.0,Venture,A,4000,6.62,0.09,N,4,0
21,45000,Mortgage,3.0,Medical,A,4500,7.14,0.1,N,2,0
31,60000,Mortgage,4.0,Homeimprovement,B,9600,10.08,0.16,N,8,0
27,80800,Mortgage,3.0,Personal,C,3000,,0.04,N,10,0
23,33000,Rent,7.0,Medical,D,5500,14.54,0.17,N,2,1
25,32000,Rent,7.0,Debtconsolidation,A,11000,7.66,0.34,N,3,1
30,55536,Mortgage,14.0,Debtconsolidation,C,1000,,0.02,N,9,0
24,57692,Rent,2.0,Homeimprovement,C,5000,13.23,0.09,Y,3,0
27,72000,Mortgage,3.0,Debtconsolidation,A,15000,5.42,0.21,N,5,0
26,24000,Own,0.0,Medical,B,2500,11.83,0.1,N,4,0
22,60000,Mortgage,2.0,Personal,A,10000,,0.17,N,4,0
22,52000,Rent,7.0,Debtconsolidation,C,4300,,0.08,Y,2,0
24,30000,Rent,6.0,Education,B,5000,12.69,0.17,N,2,1
30,110000,Mortgage,14.0,Venture,B,10000,10.65,0.09,N,8,0
25,122000,Mortgage,1.0,Personal,C,35000,13.8,0.29,Y,3,0
27,102000,Mortgage,1.0,Venture,C,15000,12.84,0.15,N,8,0
22,18000,Rent,1.0,Homeimprovement,B,7000,10.65,0.39,N,2,1
23,50000,Rent,7.0,Personal,B,15000,10.37,0.3,N,3,0
